"venison","meat of a deer; CF. cow: beef; CF. pig: pork, ham, bacon; CF. calf: veal; CF. sheep: mutton; CF. lamb: lamb"
"venom","poison ; hatred; Ex. remarks full of venom; ADJ. venomous"
"vent","release or discharge through a vent; express ; utter; Ex. He vented his wrath on his family."
"vent","small opening; outlet ; Ex. He gave vent to his anger by kicking the chair."
"ventral","abdominal"
"ventriloquist","someone who can make his or her voice seem to come from another person or thing ; N. ventriloquism, ventriloquy"
"venture","risk; expose to risk; dare; undertake a risk; N."
"venturesome","bold; adventurous; daring; risky"
"venue","location; place ; CF. come"
"veracious","truthful"
"veracity","truthfulness; adherence to the truth"
"verbalize","put into words; ADJ. verbal: of words; spoken rather than written; oral; of a verb"
"verbatim","word for word; in the same words; repeating the actual words exactly"
"verbiage","pompous array of words; too many unnecessary words; wordiness"
"verbose","wordy; N. verbosity"
"verdant","green; covered with green plants or grass; lush in vegetation; Ex. verdant meadows"
"verdigris","green coating or patina on copper which has been exposed to the weather"
"verge","border; edge, rim, or margin; Ex. on the verge of: very near to; V: border on"
"verisimilar","having the appearance of truth or reality; probable or likely to be true; plausible"
"verisimilitude","appearance of truth; quality of appearing to be true or real; likelihood; Ex. verisimilitude of her performance as Lady Macbeth"
"veritable","being truly so; real or genuine; actual; not false or imaginary"
"verity","quality of being true; lasting truth or principle; Ex. the verity of his testimony; Ex. one of the eternal verities"
"vernacular","living language ; language spoken in a country or region; natural style; Ex. lapse into the vernacular"
"vernal","pertaining to spring"
"versatile","having many talents; capable of working in many fields; having many uses or functions; N. versatility"
"vertex","summit; highest point; PL. vertices"
"vertigo","severe dizziness; giddiness"
"verve","enthusiasm ; liveliness; vigor"
"vestige","trace; remains; Ex. vestiges of some ancient religion"
"vex","annoy; distress"
"viable","capable of maintaining life; feasible; practical or workable; Ex. viable scheme"
"viand","food; CF. live"
"vicarious","experienced as if one were taking part in the experience of another; done by a deputy for other people; acting as a substitute; Ex. vicarious thrill at the movies; Ex. the vicarious sufferings of Christ"
"vicissitude","change ; change of fortune; CF. the last emperor of China"
"victuals","food; provisions; V. victual: provide with food"
"vie","contend; compete"
"vigilant","watchful; on the alert; watchfully awake; alert to spot danger; N. vigilance"
"vignette","small drawing placed at the beginning or end of a chapter; picture; short literary sketch; short written description of a character or scene"
"vigor","active strength; energy; enthusiasm; ADJ. vigorous"
"vilify","slander; speak evil of; N. vilification"
"vindicate","clear from blame; free from blame or accusation ; exonerate; substantiate; justify or support; avenge; Ex. vindicate one's client; Ex. vindicate one's claim; CF. vindicator"
"vindictive","disposed to revenge; vengeful; out for revenge; spiteful; intended to cause harm; malicious; Ex. vindictive streak"
"vintner","wine merchant; winemaker; seller of wine"
"viper","poisonous snake"
"virile","manly; having masculine spirit or strength; full of strength"
"virtual","in essence; existing in essence though not in actual form; for practical purposes; Ex. virtual ruler/space"
"virtue","goodness; moral excellence; good quality; advantage; Ex. by virtue of; Ex. make a virtue of necessity"
"virtuoso","highly skilled artist ; Ex. piano virtuoso"
"virulent","extremely harmful or poisonous; hostile; bitter; N. virulence; CF. virus; CF. venom"
"virus","disease communicator"
"visage","face; appearance"
"visceral","felt in one's inner organs; N. viscera: internal body organs; CF. eviscerate"
"viscid","adhesive; gluey"
"viscous","thick and sticky; gluey; viscid; CF. consistency"
"vise","vice; tool for holding work in place; clamping device"
"visionary","produced by imagination; fanciful; mystical; showing foresight; N: one having foresight; one given to speculative impractical ideas"
"vital","full of life; animated; vibrant and lively; critical; of great importance; necessary to stay alive; of life; living; breathing; N. vitality; V. vitalize"
"vitiate","spoil the effect of; make inoperative; corrupt morally"
"vitreous","of glass; pertaining to or resembling glass; V. vitrify: change into glass; CF. petrify"
"vitriolic","causing sharp pain to the mind; caustic; corrosive; sarcastic; of vitriol; N. vitriol: sulphuric acid ; bitterly abusive expression; caustic expression; CF. glass"
"vituperative","abusive; scolding; V. vituperate: berate; scold; rail against abusively"
"vivacious","lively or animated; sprightly"
"vivisection","act of dissecting living animals"
"vixen","female fox; ill-tempered woman; CF. shrew"
"vociferous","clamorous; noisy; V. vociferate: cry out loudly"
"vogue","popular fashion; Ex. Jeans became the vogue."
"volatile","changeable; of a quickly changing nature ; mercurial; tending to violence; evaporating rapidly; Ex. volatile character/situation in the street"
"volition","act of using one's will; act of making a conscious choice; Ex. She selected this dress of her own volition."
"voluble","fluent; talkative; glib; N. volubility"
"voluminous","having great volume ; bulky; large"
"voracious","ravenous; eating large quantities of food; exceedingly eager; insatiable; Ex. voracious animal/reader"
"vortex","whirlwind; whirlpool; center of turbulence; predicament into which one is inexorably plunged"
"vouchsafe","grant condescendingly; guarantee; Ex. vouchsafe your fair return on your investment"
"voyeur","Peeping Tom; person who derives sexual gratification from observing the sexual acts of others"
"vulnerable","susceptible to wounds or attack; N. vulnerability"
"vulpine","like a fox; crafty"
"waffle","speak equivocally about an issue; N."
"waft","move gently  by wind or waves; Ex. leaves wafting past the window"
"waggish","humorous; mischievous; tricky"
"waif","homeless child or animal; Ex. waifs and strays"
"waive","give up temporarily; yield; N. waiver: waiving a right or claim; document that waives a right or claim"
"wake","trail of ship or other object through water; path of something that has gone before; Ex. hunger followed in the wake of the war"
"wallow","roll in mud; indulge in; roll in a rough sea; become helpless; Ex. wallow in the mud/luxury"
"wan","having a pale or sickly color; pallid"
"wanderlust","strong longing to travel"
"wane","decrease in size or strength ; grow gradually to an end; Ex. The moon waxes and wanes every month; N."
"wangle","achieve by cleverness or trick; wiggle out; fake; Ex. She tried to wangle an invitation to the party."
"wanton","unrestrained; gratuitously cruel; willfully malicious; unchaste; sexually improper; promiscuous; Ex. wanton spending/killing; CF. having no just cause"
"warble","sing; babble; N."
"warranted","justified; authorized"
"warranty","guarantee; assurance by seller"
"warren","tunnels in which rabbits live; overcrowded living area; crowded conditions in which people live"
"wary","very cautious; watchful"
"wastrel","waster; profligate"
"wax","increase gradually ; grow"
"waylay","ambush; lie in wait for and attack"
"wean","accustom a baby not to nurse; accustom  to take nourishment other than by suckling; give up a cherished activity; cause to gradually leave ; Ex. wean oneself from cigarettes"
"weather","pass safely through ; endure the effects of weather or other forces"
"welt","raised mark from a beating or whipping"
"welter","confusion; turmoil; confused mass; bewildering jumble; Ex. welter of data"
"welter","wallow ; lie soaked ; Ex. The victims weltered in their blood."
"wheedle","deceive, persuade, or obtain by flattery; cajole; coax; Ex. wheedle a promise out of her"
"whelp","young animal ; young wolf, dog, tiger, etc."
"whet","sharpen; stimulate; Ex. whet someone's appetite"
"whiff","puff or gust ; short-lasting smell; hint; Ex. whiff of perfume/scandal"
"whimsical","capricious; fanciful; amusingly strange"
"whinny","neigh like a horse; CF. neigh: make the sound which horses make"
"whit","small amount; smallest speck; Ex. not a whit of"
"whittle","pare; cut away thin bits ; fashion in this way; reduce gradually; trim"
"whorl","ring of leaves around stem; ring; circular arrangement; Ex. whorls on the fingers"
"willful","wilful; intentional; headstrong"
"wily","crafty; cunning; artful; N. wile: deceitful stratagem"
"wince","move back suddenly; shrink back; flinch; Ex. She winced as she touched the cold body."
"windfall","fallen fruit; unexpected lucky event"
"winnow","sift; separate the chaff from grain by blowing; separate good parts from bad; CF. wind"
"winsome","charming ; agreeable; gracious; engaging"
"wispy","thin; slight; barely discernible"
"wistful","sadly thoughtful ; sadly pensive; vaguely longing"
"withdrawn","introverted; retiring; remote"
"wither","dry up from loss of moisture; lose freshness; shrivel; decay"
"withhold","refuse to give; hold back; Ex. withholding tax"
"withstand","stand up against; resist successfully"
"witless","lacking intelligence or wit; foolish; idiotic"
"witticism","witty saying; wisecrack"
"wizardry","sorcery; magic"
"wizened","shriveled; withered; Ex. wizened apple/old lady"
"woe","great sorrow; deep inconsolable grief; affliction; suffering; Ex. financial woes"
"wont","habit or custom; habitual procedure; ADJ. wonted: customary"
"worldly","engrossed in matters of this earth; not spiritual; of the material world"
"wrangle","quarrel noisily; obtain through arguing; herd cattle; N."
"wrath","anger; fury"
"wreak","inflict; Ex. wreak one's vengeance on"
"wrench","twist; pull; strain; Ex. He wrenched the gun out of her hands."
"wrest","obtain by pulling violently; pull away; take by violence; Ex. wrest victory from their grasp"
"writ","written command issued by a court"
"writhe","twist in coils; contort in pain"
"wry","twisted; with a humorous twist"
"xenophobia","fear or hatred of foreigners; N. xenophobe"
